i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.18,12.18,294.97930978733257,0.99,3,10.600000000000364,15541,40.9013614
2,2023-06-23,14.38,14.39,316.47921516418035,0.99,3,10.600000000000364,15566,38.2403535
3,2023-06-23,15.22,15.23,289.1092215225651,0.99,3,10.600000000000364,16032,39.9510578
4,2023-06-23,16.5,16.5,243.70265042697207,0.99,3,10.600000000000364,17501,46.9284178
5,2023-06-23,16.48,16.48,332.78919710827586,0.99,3,10.600000000000364,14217,35.4532383
6,2023-06-23,17.33,17.33,191.47184529725482,0.99,3,10.600000000000364,17861,45.6477081
7,2023-06-23,18.16,18.17,105.82332523758502,0.99,6,1.8000000000010914,17040,41.3919905
8,2023-06-23,19.2,19.2,95.70471846269884,0.99,3,10.600000000000364,19274,47.6140919
9,2023-06-23,19.46,19.47,106.89224771473246,0.99,3,5.199999999999818,18623,45.7933857
10,2023-06-23,20.30,20.31,148.93089099577384,0.99,3,10.600000000000364,19095,51.8686239
11,2023-06-23,21.14,21.15,158.1880309324934,0.99,3,10.600000000000364,18814,49.1212521
