i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.38,12.40,24.152106212025874,0.99,13,301.1999999999998,20000,75.7227048
2,2023-06-23,15.0,15.1,100.63692934827492,0.99,16,438.0,16050,63.5238594
3,2023-06-23,15.43,15.44,74.4411742155689,0.99,16,435.1999999999998,17186,68.8353518
4,2023-06-23,16.26,16.27,13.082835488220725,0.99,14,352.99999999999955,20000,78.1827973
5,2023-06-23,17.9,17.11,31.364614234404335,0.99,14,321.7000000000002,20000,77.7847643
6,2023-06-23,17.55,17.55,137.42518950277338,0.99,14,372.4000000000002,11938,47.0591126
7,2023-06-23,18.39,18.40,22.738728564846948,0.99,14,439.7999999999992,20000,78.6029883
8,2023-06-23,19.23,19.25,50.302063863617335,0.99,14,308.0000000000001,16907,66.7524323
9,2023-06-23,20.9,20.10,46.88481065548207,0.99,16,461.6999999999998,18886,78.947355
10,2023-06-23,20.52,20.54,28.365594903161234,0.99,14,294.9,20000,81.1471957
11,2023-06-23,21.37,21.38,164.67696022648843,0.99,16,403.5000000000001,13099,55.0265613
