i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.37,12.37,51.32339951394481,0.99,6,18.59999999999991,20000,47.4303097
2,2023-06-23,14.58,14.59,171.4320677081391,0.99,7,49.7999999999995,15549,37.8674737
3,2023-06-23,15.41,15.42,79.06823554690007,0.99,6,6.600000000000136,20000,48.9545365
4,2023-06-23,16.24,16.25,49.79904322498103,0.99,6,24.199999999999932,19281,46.205219
5,2023-06-23,17.7,17.8,121.81160896798029,0.99,7,48.39999999999941,15875,40.2853562
6,2023-06-23,17.52,17.53,445.39832206391776,0.99,7,46.600000000000136,12416,32.0474915
7,2023-06-23,18.37,18.38,123.04202926058602,0.99,5,1.7999999999999545,15626,36.8125688
8,2023-06-23,19.22,19.22,105.82332523758504,0.99,6,24.699999999999818,16295,39.340015
9,2023-06-23,20.7,20.7,168.02056956074733,0.99,7,24.399999999999864,17084,44.0171696
10,2023-06-23,20.50,20.51,176.67962938036501,0.99,7,48.79999999999927,15255,40.1961787
11,2023-06-23,21.35,21.36,241.2656239227018,0.99,8,51.39999999999952,18259,49.5241471
