i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.13,12.14,243.7026504269715,0.99,7,370.8000000000002,17861,52.7382731
2,2023-06-23,14.34,14.35,115.84162809085889,0.99,7,367.7999999999997,20000,55.8034697
3,2023-06-23,15.17,15.18,316.47921516418006,0.99,7,361.00000000000045,16768,48.0213605
4,2023-06-23,16.0,16.1,646.0206144192283,0.99,5,564.6000000000008,14429,44.1446411
5,2023-06-23,16.43,16.44,236.46443800664022,0.99,7,352.59999999999945,19209,56.3916237
6,2023-06-23,17.28,17.29,882.1762143797197,0.99,7,382.0,12396,40.6222216
7,2023-06-23,18.11,18.12,123.0420292605861,0.99,5,716.400000000001,20000,60.7653362
8,2023-06-23,18.57,18.58,502.48863250743625,0.99,7,368.1999999999998,15487,47.483254
9,2023-06-23,19.41,19.42,182.08781971368145,0.99,7,407.1999999999998,20000,61.3582972
10,2023-06-23,20.25,20.26,158.18803093249335,0.99,7,349.5999999999997,20000,60.4410855
11,2023-06-23,21.9,21.10,147.4415820858162,0.99,5,564.6000000000008,18872,59.0873145
