i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.17,12.18,454.44171213541205,0.99,7,75.80000000000109,14856,38.9743614
2,2023-06-23,14.38,14.38,584.2494637669245,0.99,7,155.20000000000255,14812,37.1760804
3,2023-06-23,15.21,15.22,280.52238853412297,0.99,8,86.69999999999754,20000,52.8375734
4,2023-06-23,16.4,16.5,572.6228994379632,0.99,7,151.20000000000437,14615,38.306145
5,2023-06-23,16.47,16.48,539.1130929132866,0.99,6,18.99999999999909,13636,35.5705549
6,2023-06-23,17.32,17.33,608.2155845795415,0.99,7,37.400000000000546,14909,40.1964152
7,2023-06-23,18.15,18.16,173.16370475569587,0.99,7,43.60000000000127,20000,51.9966081
8,2023-06-23,19.1,19.2,360.6514338341414,0.99,6,10.500000000000455,15908,41.0678525
9,2023-06-23,19.46,19.46,342.9759250584367,0.99,6,7.299999999997908,15089,39.3419182
10,2023-06-23,20.29,20.30,159.78588983080124,0.99,7,46.799999999996544,20000,53.1069043
11,2023-06-23,21.14,21.14,274.93999300229376,0.99,7,16.799999999998363,17918,47.5398623
