i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.42,12.43,91.01423498650746,0.99,12,258.9999999999993,14366,51.4280175
2,2023-06-23,15.3,15.4,121.81160896798013,0.99,14,287.8000000000003,15482,55.9927184
3,2023-06-23,15.47,15.48,39.52123201513276,0.99,14,260.5999999999992,20000,73.9688676
4,2023-06-23,16.30,16.31,62.749681112520896,0.99,14,260.5,17499,66.6330401
5,2023-06-23,17.13,17.14,360.6514338341417,0.99,13,278.80000000000007,10075,38.4047663
6,2023-06-23,17.58,17.59,105.8233252375851,0.99,15,300.59999999999957,16393,65.0117959
7,2023-06-23,18.43,18.44,130.68998782275935,0.99,14,252.5999999999998,15121,59.4967922
8,2023-06-23,19.27,19.28,241.2656239227021,0.99,15,370.4000000000008,12915,51.9331329
9,2023-06-23,20.12,20.13,626.8331561503641,0.99,9,334.9999999999998,8949,35.1248632
10,2023-06-23,20.56,20.57,269.46868714154874,0.99,13,366.80000000000007,11429,46.2302632
11,2023-06-23,21.42,21.43,107.97196738861844,0.99,14,333.0999999999999,16906,66.2446539
