i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.36,12.36,143.06241965628521,0.99,2,0.10000000000013642,17403,39.8403119
2,2023-06-23,14.57,14.58,517.8698859912633,0.99,2,0.10000000000013642,11723,26.2166255
3,2023-06-23,15.40,15.41,1429.111135702064,0.99,2,0.10000000000013642,8402,20.3405099
4,2023-06-23,16.23,16.23,590.1509735019447,0.99,2,0.10000000000013642,11346,27.6998472
5,2023-06-23,17.6,17.7,367.97411879822613,0.99,2,0.10000000000013642,13770,33.5921654
6,2023-06-23,17.51,17.52,121.81160896798045,0.99,2,0.10000000000013642,17747,43.2348004
7,2023-06-23,18.36,18.37,59.07757914868134,0.99,2,0.10000000000013642,19085,44.3307557
8,2023-06-23,19.21,19.21,310.1812787824131,0.99,2,0.10000000000013642,13099,31.2948244
9,2023-06-23,20.5,20.6,882.1762143797205,0.99,2,0.10000000000013642,11260,28.9618776
10,2023-06-23,20.49,20.50,620.5648245888605,0.99,2,0.10000000000013642,10671,26.3979719
11,2023-06-23,21.34,21.35,171.4320677081393,0.99,2,0.10000000000013642,17260,42.0882745
