i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.48,12.48,256.2620402312286,0.99,2,0.8999999999999773,14442,33.7955657
2,2023-06-23,15.10,15.10,187.66155557583966,0.99,2,0.8999999999999773,15849,35.9934111
3,2023-06-23,15.53,15.53,256.26204023122887,0.99,2,0.8999999999999773,12216,28.258176
4,2023-06-23,16.36,16.36,102.68026665470369,0.99,2,0.8999999999999773,13809,31.3002309
5,2023-06-23,17.20,17.20,138.81332273007385,0.99,2,0.8999999999999773,16125,37.9717663
6,2023-06-23,18.4,18.4,178.46427210137927,0.99,2,0.8999999999999773,16200,37.0019327
7,2023-06-23,18.48,18.49,49.30105279273132,0.99,2,0.8999999999999773,18993,44.0345287
8,2023-06-23,19.33,19.34,55.62036804314988,0.99,5,0.3999999999998636,15193,34.2177572
9,2023-06-23,20.17,20.18,137.4251895027732,0.99,2,0.8999999999999773,17655,41.5186706
10,2023-06-23,21.2,21.3,174.91283308656193,0.99,2,0.8999999999999773,13199,30.7027214
11,2023-06-23,21.48,21.48,292.0295166894597,0.99,2,0.8999999999999773,10864,25.2089528
