i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.40,12.40,454.4417121354123,0.99,13,95.79999999999984,10166,36.7440538
2,2023-06-23,15.1,15.2,679.3137472754422,0.99,16,179.49999999999957,11010,41.2736347
3,2023-06-23,15.44,15.45,477.86168970243017,0.99,16,185.59999999999997,10576,41.1720342
4,2023-06-23,16.27,16.29,47.35839460149699,0.99,14,130.7000000000002,20000,72.7032719
5,2023-06-23,17.11,17.12,94.7476712780718,0.99,15,169.59999999999997,17216,65.8609419
6,2023-06-23,17.55,17.56,118.19368237002242,0.99,14,128.59999999999945,16711,62.0042925
7,2023-06-23,18.40,18.41,224.87532769951022,0.99,16,247.89999999999972,13512,53.245113
8,2023-06-23,19.25,19.25,386.9379273073571,0.99,17,193.79999999999978,13122,54.4282405
9,2023-06-23,20.10,20.11,555.6154267017566,0.99,14,178.10000000000034,10390,40.0905824
10,2023-06-23,20.54,20.55,46.41596254892727,0.99,15,127.00000000000011,20000,77.6292133
11,2023-06-23,21.38,21.39,130.6899878227592,0.99,16,196.49999999999977,18305,73.2549558
