i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.24,12.25,229.4412077334054,0.99,14,281.0,14909,51.0437817
2,2023-06-23,14.45,14.46,512.6911871313503,0.99,14,114.10000000000005,12981,44.8964735
3,2023-06-23,15.29,15.30,292.0295166894593,0.99,14,116.1,13975,48.2536686
4,2023-06-23,16.12,16.12,774.1281741078486,0.99,15,157.4000000000005,10206,37.6879042
5,2023-06-23,16.55,16.56,307.07946599458893,0.99,12,53.59999999999994,12005,40.2889311
6,2023-06-23,17.40,17.41,294.979309787333,0.99,14,152.0999999999999,13133,47.4757754
7,2023-06-23,18.23,18.24,174.9128330865615,0.99,15,142.80000000000024,15601,57.8036845
8,2023-06-23,19.9,19.10,231.75879569030818,0.99,14,156.6000000000003,15315,54.1128502
9,2023-06-23,19.53,19.54,566.8966704435833,0.99,14,149.39999999999944,12032,43.9304245
10,2023-06-23,20.38,20.38,346.4403283418554,0.99,14,316.09999999999985,12739,46.5206862
11,2023-06-23,21.22,21.23,199.32608849505326,0.99,14,120.60000000000011,15821,57.8499806
