i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.45,12.45,1145.6192022296605,0.99,19,298.8000000000017,10582,44.641302
2,2023-06-23,15.6,15.8,203.3732154831683,0.99,19,151.8000000000008,17503,69.0117179
3,2023-06-23,15.49,15.50,272.19059307227076,0.99,17,125.99999999999943,15666,60.9110237
4,2023-06-23,16.33,16.34,659.1374496676146,0.99,20,208.09999999999965,13196,56.5511794
5,2023-06-23,17.16,17.17,144.50749460230818,0.99,19,143.0000000000004,19545,82.0664381
6,2023-06-23,18.1,18.2,445.3983220639167,0.99,19,192.2000000000004,14137,59.5297719
7,2023-06-23,18.45,18.46,454.44171213541256,0.99,18,244.60000000000042,12965,53.2025174
8,2023-06-23,19.30,19.31,743.6244352765843,0.99,20,209.7000000000003,12284,54.2491001
9,2023-06-23,20.14,20.15,596.1120944464084,0.99,19,175.7999999999994,12992,55.1924603
10,2023-06-23,20.59,21.0,1145.619202229661,0.99,18,192.4,10169,42.9094511
11,2023-06-23,21.45,21.45,639.5604082750364,0.99,18,209.90000000000032,12505,52.2531396
