i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.18,12.19,163.03019062422354,0.99,2,1.9999999999995453,14388,33.5029534
2,2023-06-23,14.39,14.39,229.44120773340487,0.99,2,1.1999999999993634,11559,26.0426533
3,2023-06-23,15.23,15.24,60.88595283379788,0.99,2,1.9999999999995453,18497,41.0083283
4,2023-06-23,16.5,16.6,319.6759749133133,0.99,2,1.9999999999995453,13368,30.958868
5,2023-06-23,16.48,16.49,258.8505456881098,0.99,2,1.9999999999995453,14201,33.9410512
6,2023-06-23,17.33,17.34,59.07757914868121,0.99,6,1.6000000000012733,20000,46.3988715
7,2023-06-23,18.17,18.17,693.1065679782096,0.99,2,1.9999999999995453,10651,25.7592756
8,2023-06-23,19.2,19.3,477.86168970243,0.99,2,1.9999999999995453,10911,26.4695306
9,2023-06-23,19.47,19.48,468.35224207735166,0.99,2,1.9999999999995453,12669,30.172684
10,2023-06-23,20.31,20.32,459.0320324600116,0.99,2,1.9999999999995453,12654,30.4075436
11,2023-06-23,21.15,21.16,84.8312145971875,0.99,2,1.9999999999995453,17829,40.9671875
