i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.46,12.47,103.71744106535701,0.99,3,118.99999999999977,20000,54.0178925
2,2023-06-23,15.8,15.9,134.69042823166782,0.99,6,12.499999999999773,17287,41.9886879
3,2023-06-23,15.51,15.52,101.65346398815645,0.99,7,105.59999999999991,20000,52.0355617
4,2023-06-23,16.34,16.35,246.16429336057774,0.99,6,15.100000000000364,14922,37.780449
5,2023-06-23,17.18,17.19,106.89224771473216,0.99,7,48.60000000000082,19496,50.8007609
6,2023-06-23,18.2,18.3,180.26694151654473,0.99,7,82.40000000000009,17122,44.2729908
7,2023-06-23,18.47,18.48,90.10409263664222,0.99,6,157.49999999999955,20000,51.7412174
8,2023-06-23,19.32,19.33,133.34352394935115,0.99,7,16.39999999999941,20000,52.377934
9,2023-06-23,20.16,20.17,329.4613051371931,0.99,7,107.7999999999995,15575,41.9047748
10,2023-06-23,21.1,21.2,86.55363187142883,0.99,5,80.19999999999982,19196,50.1752911
11,2023-06-23,21.46,21.47,614.3591763429716,0.99,7,21.000000000000455,13495,35.9009329
