i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.47,12.48,180.26694151654473,0.99,7,10.00000000000091,16852,41.7030298
2,2023-06-23,15.9,15.10,289.1092215225649,0.99,8,18.79999999999984,15601,38.8161477
3,2023-06-23,15.52,15.53,246.1642933605775,0.99,8,34.699999999999704,16542,41.3562996
4,2023-06-23,16.35,16.36,82.31164269243634,0.99,7,10.399999999999409,20000,48.5696187
5,2023-06-23,17.19,17.20,85.68809555271471,0.99,6,4.000000000000114,18390,44.8919878
6,2023-06-23,18.3,18.4,169.71774703105788,0.99,6,7.29999999999859,15670,37.7489193
7,2023-06-23,18.48,18.48,736.1881909238183,0.99,8,21.19999999999891,11993,31.7986137
8,2023-06-23,19.33,19.33,121.81160896798039,0.99,7,7.800000000000182,18629,46.3232922
9,2023-06-23,20.17,20.17,375.44548392840136,0.99,3,11.800000000000182,14399,37.2937176
10,2023-06-23,21.2,21.2,236.46443800664022,0.99,6,4.199999999999591,14340,35.0230474
11,2023-06-23,21.47,21.48,104.76509198520917,0.99,6,8.199999999999932,15983,39.4043575
