i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.10,12.11,51.84181769085325,0.99,5,1039.2000000000003,20000,54.8443754
2,2023-06-23,14.31,14.32,46.884810655482,0.99,5,1039.2000000000003,20000,50.8451716
3,2023-06-23,15.14,15.15,47.35839460149695,0.99,5,1039.2000000000003,20000,53.8055408
4,2023-06-23,15.57,15.58,49.79904322498104,0.99,5,1039.2000000000003,18720,50.2236607
5,2023-06-23,16.40,16.41,68.69019855440067,0.99,5,1039.2000000000003,18237,49.5789212
6,2023-06-23,17.25,17.25,48.31996184215589,0.99,5,1039.2000000000003,20000,56.0107436
7,2023-06-23,18.8,18.9,83.14307342670348,0.99,5,1039.2000000000003,15600,43.5363997
8,2023-06-23,18.54,18.55,49.79904322498109,0.99,5,1039.1999999999998,20000,54.6693423
9,2023-06-23,19.38,19.39,123.04202926058622,0.99,5,1039.2000000000003,17961,50.2003535
10,2023-06-23,20.22,20.23,41.14240700951147,0.99,5,883.2000000000007,20000,55.5292443
11,2023-06-23,21.6,21.7,74.44117421556889,0.99,5,1039.2000000000003,17758,50.9704622
