i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.31,12.32,1429.1111357020623,0.99,19,236.20000000000016,10925,45.0276274
2,2023-06-23,14.52,14.53,830.5513941122264,0.99,18,154.30000000000086,13152,49.9379969
3,2023-06-23,15.36,15.36,1229.11897197146,0.99,17,130.0,11063,41.452874
4,2023-06-23,16.18,16.19,427.8478510352934,0.99,16,116.70000000000024,15355,56.2277422
5,2023-06-23,17.1,17.2,390.84639121955246,0.99,17,136.5999999999995,16334,61.5102106
6,2023-06-23,17.46,17.47,620.5648245888596,0.99,15,118.2000000000005,13579,48.0264383
7,2023-06-23,18.31,18.31,679.3137472754426,0.99,17,191.20000000000005,12923,49.1566304
8,2023-06-23,19.16,19.17,728.8263090145813,0.99,17,157.1999999999997,14030,53.7053914
9,2023-06-23,20.0,20.1,743.6244352765855,0.99,16,167.9000000000012,12645,46.7175494
10,2023-06-23,20.44,20.45,1078.5777376718345,0.99,17,181.4000000000002,11547,44.7746428
11,2023-06-23,21.29,21.30,1645.027941080968,0.99,18,200.50000000000009,10121,40.9877231
