i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.43,12.44,169.71774703105785,0.99,14,72.8999999999997,15416,54.5550219
2,2023-06-23,15.4,15.5,79.86690459282833,0.99,14,200.80000000000052,17361,59.799422
3,2023-06-23,15.48,15.49,280.52238853412337,0.99,15,103.40000000000015,13530,50.1771282
4,2023-06-23,16.31,16.32,468.35224207735166,0.99,14,112.39999999999995,10775,39.9201644
5,2023-06-23,17.14,17.15,171.43206770813916,0.99,15,184.60000000000042,15911,59.9503999
6,2023-06-23,17.59,18.0,189.55712684428218,0.99,14,119.70000000000041,15652,56.9582482
7,2023-06-23,18.44,18.44,1192.6129093849365,0.99,17,194.2000000000005,9477,37.919512
8,2023-06-23,19.28,19.29,316.47921516418,0.99,17,153.2000000000001,14738,58.4399052
9,2023-06-23,20.13,20.14,375.4454839284015,0.99,17,169.79999999999927,12053,48.8766155
10,2023-06-23,20.57,20.58,277.7171646487819,0.99,15,121.20000000000044,14194,53.5584516
11,2023-06-23,21.43,21.43,700.1076444224323,0.99,17,165.0000000000004,10478,42.9087226
