i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.20,12.21,83.1430734267034,0.99,6,22.899999999999636,20000,50.5642729
2,2023-06-23,14.41,14.42,136.0509376077453,0.99,5,5.399999999999636,18526,44.185746
3,2023-06-23,15.25,15.26,133.3435239493512,0.99,6,16.300000000000637,20000,49.860538
4,2023-06-23,16.8,16.8,277.71716464878193,0.99,7,140.39999999999782,20000,52.4761237
5,2023-06-23,16.51,16.52,87.42791098124124,0.99,6,61.499999999998636,20000,51.2196971
6,2023-06-23,17.36,17.37,56.18218994257555,0.99,5,4.599999999999454,20000,48.674772
7,2023-06-23,18.19,18.20,251.16242563062687,0.99,7,246.1999999999989,17961,48.1990824
8,2023-06-23,19.5,19.5,207.50251554246287,0.99,6,130.39999999999964,18488,48.7237569
9,2023-06-23,19.49,19.50,143.06241965628521,0.99,7,195.40000000000146,20000,53.550645
10,2023-06-23,20.33,20.34,89.20305171027579,0.99,6,52.500000000000455,20000,51.4971691
11,2023-06-23,21.18,21.19,86.55363187142895,0.99,6,52.300000000002456,20000,50.925221
