i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-24,22.36,22.37,9.677378295614332,0.99,3,72.08999999999995,20000,13.04289175
2,2023-08-24,22.44,22.44,75.9526315840925,0.99,3,72.08999999999995,13774,13.082230417
3,2023-08-24,22.51,22.51,487.5642176333335,0.99,3,72.08999999999995,8082,5.363508
4,2023-08-24,22.59,22.59,134.69042823166808,0.99,3,41.96000000000001,12893,8.660699
5,2023-08-24,23.6,23.6,191.47184529725496,0.99,3,72.08999999999995,10905,7.357863208
6,2023-08-24,23.13,23.14,96.67143279060485,0.99,3,72.08999999999995,15104,10.135599708
7,2023-08-24,23.21,23.21,48.808042264803966,0.99,3,63.83999999999992,17358,11.633790625
8,2023-08-24,23.28,23.28,125.5402808494913,0.99,3,54.28,13863,9.507372208
9,2023-08-24,23.36,23.36,81.48852626551214,0.99,3,72.08999999999995,13539,8.985175708
10,2023-08-24,23.43,23.43,364.294377610244,0.99,3,71.13999999999994,9398,6.426873625
