i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-24,22.36,22.36,9.484798467531608,0.99,4,74.41000000000005,19917,12.971173667
2,2023-08-24,22.43,22.43,16.1570769658206,0.99,4,70.91000000000004,18277,11.895493125
3,2023-08-24,22.51,22.51,7.01590896794572,0.99,5,64.31999999999984,15217,9.332439916
4,2023-08-24,22.58,22.58,27.24787728525308,0.99,4,74.41000000000005,13266,8.574367417
5,2023-08-24,23.6,23.6,41.977764523529814,0.99,4,74.41000000000005,12701,8.296922917
6,2023-08-24,23.13,23.13,18.228060384806597,0.99,5,65.62999999999992,15573,9.502239083
7,2023-08-24,23.20,23.20,297.95889877508364,0.99,4,74.41000000000005,7966,5.543156583
8,2023-08-24,23.27,23.27,140.2154775051251,0.99,4,73.72000000000011,10758,6.774843958
9,2023-08-24,23.35,23.35,80.673641002857,0.99,4,70.91000000000004,13552,9.2000375
10,2023-08-24,23.42,23.42,34.333904828617904,0.99,4,74.41000000000005,15212,9.699477958
