i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-24,22.31,22.31,16.819846009792037,0.99,4,49.16999999999999,12946,7.205338625
2,2023-08-24,22.38,22.38,11.83188190583591,0.99,4,55.10000000000001,14592,8.456280541
3,2023-08-24,22.46,22.46,10.700541909259005,0.99,4,55.59999999999986,17346,9.628808208
4,2023-08-24,22.53,22.54,11.365658549537143,0.99,4,57.12000000000011,14908,8.31255175
5,2023-08-24,23.1,23.1,25.396802221606407,0.99,4,55.36999999999996,13369,7.256112667
6,2023-08-24,23.8,23.8,10.59353649016643,0.99,4,46.40000000000002,13007,7.208956084
7,2023-08-24,23.15,23.16,5.5679255697053405,0.99,4,47.549999999999926,16237,8.806982084
8,2023-08-24,23.23,23.23,6.672059619520547,0.99,5,116.49999999999984,19949,11.453656375
9,2023-08-24,23.30,23.30,3.2358913374221845,0.99,4,70.98000000000005,19272,10.444301292
10,2023-08-24,23.38,23.38,16.65164754969413,0.99,4,47.800000000000104,12373,6.931412459
