i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-27,14.52,14.52,326.16669208582147,0.99,3,380.21000000000004,9294,4.415472833
2,2023-08-27,14.58,14.58,69.38403894383904,0.99,2,320.55000000000007,15383,6.916068375
3,2023-08-27,15.4,15.4,189.5571268442823,0.99,3,376.7400000000002,10882,5.266072875
4,2023-08-27,15.10,15.10,148.93089099577398,0.99,3,373.0,10781,5.296980625
5,2023-08-27,15.16,15.16,176.67962938036538,0.99,3,385.50999999999993,10539,5.208625
6,2023-08-27,15.22,15.22,107.97196738861858,0.99,3,381.68000000000006,11619,5.605886542
7,2023-08-27,15.28,15.28,394.7943345652048,0.99,3,397.21,7927,4.003822625
8,2023-08-27,15.34,15.34,68.00329656885671,0.99,2,320.55000000000007,14181,6.453740833
9,2023-08-27,15.41,15.41,132.01008870985785,0.99,3,376.2900000000001,12419,6.042386375
10,2023-08-27,15.47,15.47,402.8102587136056,0.99,3,385.2100000000001,8797,4.48452775
