i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-27,14.50,14.50,201.3394833283366,0.99,6,387.05000000000007,9892,6.245048708
2,2023-08-27,14.56,14.56,300.9685846212967,0.99,7,434.5899999999999,8231,5.538147875
3,2023-08-27,15.2,15.2,277.7171646487822,0.99,6,383.87000000000006,8739,5.716191416
4,2023-08-27,15.8,15.8,121.81160896798048,0.99,7,445.43999999999994,11906,7.879362542
5,2023-08-27,15.14,15.14,339.5461658078524,0.99,6,394.17999999999995,7857,5.211969792
6,2023-08-27,15.20,15.20,751.1357932086714,0.99,7,458.30999999999995,5652,3.967523834
7,2023-08-27,15.26,15.26,106.89224771473249,0.99,5,377.92,12055,7.722998125
8,2023-08-27,15.32,15.32,332.78919710827597,0.99,7,419.5700000000001,8031,5.541218542
9,2023-08-27,15.38,15.39,169.717747031058,0.99,5,376.62,9486,6.127978084
10,2023-08-27,15.45,15.45,261.4651976647575,0.99,6,391.97,8245,5.511961792
