i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-27,14.48,14.49,26.174202201183718,0.99,5,242.41000000000005,16149,8.493966208
2,2023-08-27,14.54,14.54,29.233870078358603,0.99,5,235.3600000000001,14686,7.858554458
3,2023-08-27,15.1,15.1,70.79281598187855,0.99,3,252.9500000000001,10687,5.8212285
4,2023-08-27,15.7,15.7,100.63692934827503,0.99,4,183.67,10773,5.561082375
5,2023-08-27,15.13,15.13,112.40101589493251,0.99,4,183.67000000000002,10390,5.492510833
6,2023-08-27,15.19,15.19,12.194057610938387,0.99,5,228.07,17897,9.748085792
7,2023-08-27,15.25,15.25,73.69676247341329,0.99,3,213.60000000000002,12803,7.007626833
8,2023-08-27,15.31,15.31,87.42791098124144,0.99,4,215.77,11077,5.858012708
9,2023-08-27,15.37,15.37,9.775129591529632,0.99,3,219.82999999999998,18087,9.798150083
10,2023-08-27,15.44,15.44,7.915194845735826,0.99,5,228.07,20000,10.917858541
