i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-27,14.53,14.53,112.40101589493248,0.99,2,292.29,10953,5.343309875
2,2023-08-27,14.59,14.59,11.365658549537168,0.99,3,271.98,19242,8.965237209
3,2023-08-27,15.5,15.5,49.30105279273135,0.99,2,273.34,11446,5.248070542
4,2023-08-27,15.12,15.12,9.677378295614334,0.99,3,271.97999999999996,18958,9.045945416
5,2023-08-27,15.18,15.18,12.317229910038758,0.99,3,271.98,19020,8.834443375
6,2023-08-27,15.23,15.24,136.05093760774574,0.99,2,292.29,10262,5.292582208
7,2023-08-27,15.29,15.30,90.1040926366424,0.99,2,292.29,9603,4.742360125
8,2023-08-27,15.36,15.36,49.30105279273134,0.99,2,292.29,14730,7.4385935
9,2023-08-27,15.42,15.42,34.33390482861798,0.99,2,275.3999999999999,14609,6.720915459
10,2023-08-27,15.49,15.49,18.78602408619053,0.99,2,292.29,15782,7.636481916
