i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-09,4.36,4.37,15.059451563307618,0.99,5,560.2,20000,19.194926435
2,2023-10-09,4.5,4.5,34.68071194809894,0.99,5,571.7,14366,13.079925346
3,2023-10-09,5.3,5.4,65.32369535089052,0.99,6,625.1999999999999,14450,14.716930771
4,2023-10-09,5.17,5.17,18.41218220687534,0.99,5,602.2000000000002,18702,17.903227704
5,2023-10-09,5.31,5.31,68.69019855440078,0.99,5,562.4000000000001,13741,12.623769626
6,2023-10-09,5.44,5.44,52.89441658081152,0.99,5,560.2,14333,14.351566808
7,2023-10-09,5.57,5.57,104.76509198520941,0.99,5,570.5000000000002,11518,11.53379532
8,2023-10-09,6.1,6.11,112.4010158949324,0.99,5,676.0000000000001,11831,12.076004037
9,2023-10-09,6.24,6.24,104.76509198520934,0.99,5,565.5000000000001,11932,11.031538563
10,2023-10-09,6.37,6.37,65.98353065746512,0.99,6,628.0,12967,12.060309545
11,2023-10-31,15.21,15.34,56.749686810682526,0.99,4,558.6,13107,782.265366277
12,2023-10-31,15.46,16.1,143.06241965628539,0.99,6,625.1999999999999,11168,942.312233886
13,2023-10-31,16.14,16.38,20.5644985225382,0.99,5,564.7000000000002,18808,1429.410873005
14,2023-10-31,16.44,16.51,47.83676222373437,0.99,5,660.5999999999999,14271,437.396817145
15,2023-10-31,17.1,17.25,52.8944165808115,0.99,7,689.8000000000001,15440,905.098411071
16,2023-10-31,17.39,17.59,56.18218994257568,0.99,5,568.4000000000001,13520,1202.25958908
17,2023-10-31,18.1,18.15,83.1430734267036,0.99,4,582.5999999999999,10459,332.349193613
18,2023-10-31,18.38,18.44,110.16423567862324,0.99,6,688.0,12127,378.624848728
19,2023-10-31,18.58,19.5,74.44117421556898,0.99,5,568.8000000000001,12947,388.139323673
20,2023-10-31,19.27,19.33,130.68998782275915,0.99,6,623.4999999999999,10982,367.345127189
