i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-08,1.35,1.35,100.63692934827505,0.99,5,631.1600000000001,12622,33.074103881
2,2023-10-08,2.16,2.17,176.67962938036553,0.99,6,764.5400000000001,10909,29.636428065
3,2023-10-08,2.58,2.59,126.80836449443534,0.99,6,748.6200000000001,12776,34.763662516
4,2023-10-08,3.42,3.42,121.81160896798053,0.99,6,783.9599999999995,13255,34.708625713
5,2023-10-08,4.23,4.23,78.27755319143117,0.99,5,663.64,13806,35.633876205
6,2023-10-08,5.6,5.7,342.97592505843653,0.99,6,731.8,8296,22.78745182
7,2023-10-08,5.49,5.49,55.064164362718415,0.99,6,721.4399999999998,15670,41.867818654
8,2023-10-08,6.32,6.32,243.70265042697224,0.99,5,587.8999999999999,10333,26.281670111
9,2023-10-08,7.13,7.14,98.63425445424433,0.99,5,584.4599999999999,13363,34.801075456
10,2023-10-08,7.53,7.53,253.69941982891646,0.99,6,760.9800000000006,10204,28.747107143
11,2023-10-29,9.3,9.54,322.9050251649635,0.99,6,745.4000000000001,9576,1428.845587159
12,2023-10-29,10.57,11.28,251.16242563062693,0.99,5,593.0400000000001,9777,1882.386740369
13,2023-10-29,12.21,12.46,195.35949933400167,0.99,5,675.4999999999997,10869,1494.429343003
14,2023-10-29,13.46,14.13,100.63692934827499,0.99,5,642.5400000000002,12384,1641.673693141
15,2023-10-29,15.17,15.46,140.2154775051253,0.99,5,658.5200000000002,11060,1701.478274064
16,2023-10-29,16.42,17.29,83.14307342670354,0.99,6,814.9799999999998,13817,2827.389931266
17,2023-10-29,18.16,18.39,174.9128330865619,0.99,6,706.3799999999999,11460,1361.448464991
18,2023-10-29,19.44,20.25,148.93089099577395,0.99,6,762.7399999999998,12166,2460.528405173
19,2023-10-29,21.12,21.35,234.0997936265742,0.99,4,525.1000000000001,9517,1352.389380246
20,2023-10-29,22.41,23.15,155.04008911693694,0.99,5,652.28,11529,2070.15444289
