i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-06,11.37,11.38,512.6911871313505,0.99,14,251.57999999999964,10487,83.251528315
2,2023-10-06,12.56,12.57,143.06241965628533,0.99,14,362.1099999999999,14759,57.903365115
3,2023-10-06,13.42,13.43,86.55363187142882,0.99,13,273.7900000000003,16519,62.789259276
4,2023-10-06,14.29,14.30,714.3226654651917,0.99,15,326.31999999999937,8494,35.645009891
5,2023-10-06,15.19,15.20,375.44548392840113,0.99,15,363.29999999999984,12615,52.034528
6,2023-10-06,16.7,16.8,158.1880309324934,0.99,13,225.00999999999982,15029,58.963581357
7,2023-10-06,16.56,16.57,550.0592724347391,0.99,13,365.1400000000001,8848,35.843288491
8,2023-10-06,17.43,17.44,241.26562392270193,0.99,14,303.69000000000005,12873,52.958480627
9,2023-10-06,18.33,18.34,180.26694151654448,0.99,13,248.96000000000012,11336,47.232085296
10,2023-10-06,19.21,19.22,218.19630559150733,0.99,12,237.37000000000023,13599,52.089738159
11,2023-10-24,15.57,15.58,329.46130513719334,0.99,13,243.13999999999982,10654,43.215904973
12,2023-10-24,16.43,16.44,224.8753276995105,0.99,13,256.7299999999998,13869,56.897361233
13,2023-10-24,17.30,17.31,125.54028084949113,0.99,14,320.79999999999995,15374,64.850146681
14,2023-10-24,18.18,18.19,180.2669415165445,0.99,13,272.2499999999996,13904,58.613834279
15,2023-10-24,19.7,19.8,65.32369535089049,0.99,15,326.76,17459,77.014761127
16,2023-10-24,19.54,19.55,76.71982988292167,0.99,14,308.58999999999946,16768,69.962064892
17,2023-10-24,20.41,20.42,201.33948332833657,0.99,14,345.33000000000027,12119,51.445785517
18,2023-10-24,21.30,21.31,203.37321548316794,0.99,15,360.78999999999996,13613,58.962110908
19,2023-10-24,22.18,22.20,46.41596254892725,0.99,15,355.19999999999993,19101,83.376693881
20,2023-10-24,23.8,23.10,62.7496811125208,0.99,13,224.81999999999977,20000,80.981038378
21,2023-10-26,6.50,7.50,133.34352394935138,0.99,14,248.67000000000013,14096,3608.661563203
22,2023-10-26,8.20,9.20,150.4352434300747,0.99,13,199.4600000000007,14140,3599.663507496
23,2023-10-26,9.47,10.34,402.8102587136058,0.99,14,314.9100000000006,10909,2835.62667867
24,2023-10-26,11.19,12.14,153.48968822576748,0.99,14,344.1500000000001,12534,3298.280229061
25,2023-10-26,12.49,13.28,1100.4772346411953,0.99,14,300.48000000000013,8492,2360.329767523
26,2023-10-26,14.21,15.36,50.81016551880534,0.99,14,286.7000000000003,18530,4500.206356581
27,2023-10-26,15.54,16.48,346.44032834185543,0.99,15,310.66999999999985,11946,3243.456059453
28,2023-10-26,17.25,18.31,187.6615555758395,0.99,15,373.67999999999915,15516,4007.670429604
29,2023-10-26,18.58,19.54,280.52238853412337,0.99,13,220.07999999999987,12385,3382.738179789
30,2023-10-26,20.30,21.33,243.70265042697167,0.99,14,291.43000000000046,14290,3771.714031099
