i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.58,17.58,130.68998782275906,0.99,2,369.50000000000006,13586,12.139922642
2,2023-08-05,18.11,18.12,121.81160896798035,0.99,1,385.7,14603,14.021872564
3,2023-08-05,18.26,18.26,566.8966704435841,0.99,1,389.0999999999999,8977,11.126626917
4,2023-08-05,18.39,18.39,75.19310526825151,0.99,1,389.0999999999999,16232,13.591072486
5,2023-08-05,18.51,18.51,322.9050251649632,0.99,1,389.0999999999999,10023,9.070494574
6,2023-08-05,19.2,19.3,161.3998887179813,0.99,1,389.0999999999999,14171,11.874949467
7,2023-08-05,19.15,19.15,283.355948014266,0.99,1,389.0999999999999,11591,11.10023819
8,2023-08-05,19.27,19.27,68.69019855440078,0.99,2,378.0000000000001,16273,12.604356009
9,2023-08-05,19.39,19.39,53.4287036169813,0.99,2,371.09999999999997,18224,14.053618491
10,2023-08-05,19.50,19.51,101.65346398815643,0.99,1,389.0999999999999,15319,12.870805828
