i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.55,17.55,736.1881909238188,0.99,7,700.9000000000001,7814,11.035443885
2,2023-08-05,18.8,18.8,507.5642752600373,0.99,6,645.6,9014,12.786302951
3,2023-08-05,18.22,18.22,781.9476506139894,0.99,6,654.6000000000003,7573,12.746510196
4,2023-08-05,18.37,18.37,280.52238853412337,0.99,6,570.8000000000001,10920,13.020937102
5,2023-08-05,18.48,18.49,103.71744106535722,0.99,6,657.1999999999998,14278,16.686374799
6,2023-08-05,19.0,19.0,454.4417121354127,0.99,7,688.8,9552,11.731480576
7,2023-08-05,19.12,19.12,1292.462494324422,0.99,5,552.6000000000001,6436,9.253815396
8,2023-08-05,19.25,19.25,838.9408021335638,0.99,6,634.4000000000001,7088,8.86084422
9,2023-08-05,19.36,19.36,43.262710281603674,0.99,6,607.5,17508,19.497121521
10,2023-08-05,19.48,19.48,743.6244352765851,0.99,6,637.5999999999999,7816,9.853730055
