i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.56,17.56,130.68998782275943,0.99,6,626.5999999999998,14573,18.190578324
2,2023-08-05,18.9,18.9,222.62657442251552,0.99,6,599.8000000000002,11272,14.607066947
3,2023-08-05,18.23,18.24,236.46443800664062,0.99,5,559.0,11698,16.871565122
4,2023-08-05,18.38,18.38,1359.0704702539504,0.99,7,719.7,7036,8.736321376
5,2023-08-05,18.50,18.50,207.50251554246327,0.99,5,511.69999999999993,11753,13.020191053
6,2023-08-05,19.1,19.1,169.7177470310579,0.99,5,550.8000000000001,11719,12.576411915
7,2023-08-05,19.13,19.13,29.529161695311686,0.99,7,725.4000000000001,20000,24.495575971
8,2023-08-05,19.26,19.26,614.3591763429715,0.99,6,580.1,8661,10.436391189
9,2023-08-05,19.37,19.37,774.1281741078488,0.99,5,563.2000000000002,7115,8.256758043
10,2023-08-05,19.49,19.49,523.1008949406703,0.99,6,596.3000000000002,9781,11.348825528
