i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.53,17.54,394.7943345652052,0.99,8,1142.3999999999996,9746,19.439571485
2,2023-08-05,18.7,18.7,454.4417121354128,0.99,8,1175.5,8050,14.346463181
3,2023-08-05,18.21,18.21,427.8478510352946,0.99,8,1142.3999999999999,9826,19.084150943
4,2023-08-05,18.36,18.36,463.66871965657873,0.99,8,1152.2999999999997,9014,13.957136566
5,2023-08-05,18.47,18.48,427.8478510352941,0.99,8,1142.3999999999999,10037,15.721560041
6,2023-08-05,18.59,18.59,406.87904920566206,0.99,8,1142.3999999999996,9602,14.501013126
7,2023-08-05,19.11,19.11,427.84785103529435,0.99,8,1142.4,9789,16.624560266
8,2023-08-05,19.24,19.24,440.9443388432783,0.99,8,1175.5,9106,14.07208479
9,2023-08-05,19.35,19.35,390.8463912195532,0.99,8,1175.2,9162,13.862596057
10,2023-08-05,19.47,19.47,523.1008949406704,0.99,8,1152.3,8013,12.062661993
