i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.58,17.58,507.56427526003716,0.99,2,405.99999999999994,7392,7.752434774
2,2023-08-05,18.12,18.12,329.4613051371934,0.99,3,448.50000000000006,9425,10.008007185
3,2023-08-05,18.26,18.26,220.40030867829032,0.99,3,463.79999999999995,11573,14.257495669
4,2023-08-05,18.39,18.39,398.78215612646943,0.99,3,433.2,8809,8.292097119
5,2023-08-05,18.51,18.52,171.4320677081392,0.99,3,445.8,11995,10.844018411
6,2023-08-05,19.3,19.3,736.1881909238186,0.99,3,439.3,7048,6.546942544
7,2023-08-05,19.15,19.15,46.41596254892728,0.99,3,445.79999999999995,17298,16.644007698
8,2023-08-05,19.27,19.28,578.4069691292564,0.99,2,373.7,7506,6.880222702
9,2023-08-05,19.39,19.39,98.63425445424424,0.99,2,389.00000000000006,14775,12.337475241
10,2023-08-05,19.51,19.51,50.81016551880534,0.99,3,431.2000000000001,17694,15.362636201
