i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,18.2,18.2,161.39988871798147,0.99,2,431.6000000000001,11139,10.91380722
2,2023-08-05,18.15,18.15,93.80019456529104,0.99,3,413.1000000000001,12380,13.391920607
3,2023-08-05,18.30,18.30,114.68321180995031,0.99,2,324.49999999999994,10455,11.970066612
4,2023-08-05,18.43,18.43,21.408061566420812,0.99,2,431.6000000000001,20000,17.714467947
5,2023-08-05,18.54,18.54,65.9835306574651,0.99,3,429.6000000000002,14691,12.43160497
6,2023-08-05,19.6,19.6,48.808042264804065,0.99,3,405.0,15251,14.785419326
7,2023-08-05,19.18,19.19,55.06416436271839,0.99,3,405.10000000000025,14490,14.120307634
8,2023-08-05,19.30,19.30,29.529161695311696,0.99,2,421.6000000000001,18294,15.037598978
9,2023-08-05,19.42,19.43,28.08193895412961,0.99,2,419.2000000000001,19156,16.790949781
10,2023-08-05,19.54,19.54,79.06823554690014,0.99,2,361.7,13033,10.633360506
