i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,18.2,18.2,189.55712684428252,0.99,2,373.9000000000001,9118,9.559417587
2,2023-08-05,18.16,18.16,163.03019062422365,0.99,2,373.9000000000001,8723,11.820540722
3,2023-08-05,18.30,18.31,4.0774106566800885,0.99,2,354.4999999999999,20000,26.033940995
4,2023-08-05,18.43,18.44,19.167456469942387,0.99,2,314.80000000000007,16905,14.587157768
5,2023-08-05,18.55,18.55,115.84162809085912,0.99,2,373.9000000000001,10983,9.647833309
6,2023-08-05,19.6,19.7,62.12218430139582,0.99,2,373.9000000000001,13321,14.074052682
7,2023-08-05,19.19,19.19,51.32339951394483,0.99,2,373.9000000000001,13824,13.754736199
8,2023-08-05,19.31,19.31,159.7858898308016,0.99,2,373.9000000000001,9543,8.563205179
9,2023-08-05,19.43,19.43,99.63056005479227,0.99,2,373.9000000000001,11948,10.667096944
10,2023-08-05,19.55,19.55,115.84162809085909,0.99,2,373.9000000000001,11508,10.410403092
