i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.50,17.50,371.6910290891174,0.99,4,463.4999999999999,10094,14.579791779
2,2023-08-05,18.4,18.4,300.968584621297,0.99,4,463.49999999999983,8428,11.265688556
3,2023-08-05,18.18,18.18,349.9397255978339,0.99,4,516.8999999999999,8157,12.437569825
4,2023-08-05,18.33,18.33,2114.9174179939264,0.99,4,631.6000000000001,4668,8.333273228
5,2023-08-05,18.45,18.45,686.1755022984274,0.99,4,463.4999999999999,7183,8.861959872
6,2023-08-05,18.56,18.56,614.3591763429712,0.99,3,367.29999999999995,7505,8.838682597
7,2023-08-05,19.8,19.8,357.04491949580034,0.99,4,514.8999999999999,7877,11.024530526
8,2023-08-05,19.21,19.21,707.1794388105393,0.99,3,350.8999999999997,7712,10.787683601
9,2023-08-05,19.32,19.33,614.3591763429716,0.99,3,348.89999999999947,8562,10.252666549
10,2023-08-05,19.44,19.45,512.6911871313512,0.99,3,363.7999999999999,8159,9.653250983
