i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.51,17.51,83.14307342670357,0.99,4,288.3,11931,14.847974683
2,2023-08-05,18.4,18.4,40.73098293941646,0.99,4,314.29999999999995,12667,14.700445692
3,2023-08-05,18.18,18.18,39.920436378922076,0.99,4,288.3,12962,17.38379789
4,2023-08-05,18.33,18.34,9.296050978027724,0.99,4,462.30000000000035,18141,33.954188484
5,2023-08-05,18.45,18.45,8.407181872896341,0.99,4,339.40000000000003,19682,19.279074853
6,2023-08-05,18.56,18.57,8.752047463632858,0.99,4,285.4,20000,19.392777455
7,2023-08-05,19.8,19.9,72.23019690019241,0.99,4,286.89999999999986,13312,14.980688984
8,2023-08-05,19.21,19.21,45.0373620452616,0.99,4,313.0000000000001,12340,16.538479763
9,2023-08-05,19.33,19.33,209.5985005479429,0.99,4,319.2000000000001,8955,8.781737437
10,2023-08-05,19.45,19.45,91.01423498650749,0.99,4,286.89999999999986,11601,11.442706318
