i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.58,17.58,205.42749038703874,0.99,3,416.5999999999999,11501,11.532161991
2,2023-08-05,18.11,18.11,109.06259332183706,0.99,3,419.70000000000016,14333,15.136865513
3,2023-08-05,18.25,18.25,572.6228994379636,0.99,3,422.0,7597,10.25574114
4,2023-08-05,18.39,18.39,487.5642176333335,0.99,5,629.9000000000005,10005,9.942561668
5,2023-08-05,18.51,18.51,620.5648245888596,0.99,3,419.49999999999994,7871,7.422654317
6,2023-08-05,19.2,19.2,130.6899878227593,0.99,3,417.90000000000015,14466,12.664026605
7,2023-08-05,19.14,19.14,183.92709061988035,0.99,3,419.49999999999994,12828,12.751494843
8,2023-08-05,19.27,19.27,357.04491949579983,0.99,4,513.3,9990,9.321139342
9,2023-08-05,19.38,19.38,512.6911871313512,0.99,4,504.9000000000001,8857,8.381486266
10,2023-08-05,19.50,19.50,1046.5429002852445,0.99,4,479.4000000000002,6533,6.447007696
