i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.59,17.59,130.68998782275926,0.99,4,547.1,10984,14.879966293
2,2023-08-05,18.13,18.13,71.50789493119046,0.99,5,510.00000000000006,11522,15.138866871
3,2023-08-05,18.27,18.27,133.34352394935144,0.99,5,510.0000000000001,9732,12.983095379
4,2023-08-05,18.40,18.40,88.31102119317322,0.99,4,545.4000000000001,11332,13.888659379
5,2023-08-05,18.52,18.52,147.44158208581626,0.99,4,547.1,10353,12.471355993
6,2023-08-05,19.3,19.4,266.7740002701333,0.99,4,547.1,8955,13.698676321
7,2023-08-05,19.16,19.16,191.47184529725527,0.99,4,547.1,8088,11.643014469
8,2023-08-05,19.28,19.28,102.6802666547037,0.99,4,547.1,11024,12.388093009
9,2023-08-05,19.40,19.40,150.43524343007473,0.99,4,472.0,10387,12.041371765
10,2023-08-05,19.52,19.52,121.81160896798042,0.99,4,547.1,11354,13.02007175
