i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.54,17.54,766.3868923667704,0.99,7,738.6999999999999,8166,13.893384859
2,2023-08-05,18.7,18.7,39.12601969498143,0.99,7,745.5999999999999,20000,28.769601425
3,2023-08-05,18.21,18.21,1134.163010207365,0.99,7,744.9,5968,11.116898681
4,2023-08-05,18.36,18.36,258.85054568810983,0.99,7,735.5,11327,15.041839837
5,2023-08-05,18.48,18.48,1157.1911133632946,0.99,7,753.1000000000001,6653,9.161834174
6,2023-08-05,18.59,18.59,304.0086713346434,0.99,7,761.2,10273,12.980445445
7,2023-08-05,19.11,19.11,946.4746397457027,0.99,7,753.8999999999999,6770,10.721854792
8,2023-08-05,19.24,19.24,1078.5777376718365,0.99,7,738.7000000000003,5912,8.205183279
9,2023-08-05,19.35,19.35,847.4149516500645,0.99,7,747.6,7358,9.791918634
10,2023-08-05,19.47,19.48,927.639794414763,0.99,7,733.5000000000002,7755,10.174841072
