i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,18.1,18.1,143.06241965628533,0.99,3,370.6,12263,15.374053608
2,2023-08-05,18.14,18.14,307.07946599458916,0.99,3,359.5,10647,15.774871504
3,2023-08-05,18.28,18.28,251.16242563062752,0.99,3,370.6,11996,18.830785123
4,2023-08-05,18.41,18.42,111.27700573598318,0.99,3,370.6,14604,17.837749593
5,2023-08-05,18.53,18.53,222.6265744225155,0.99,3,364.6,11175,12.954627309
6,2023-08-05,19.5,19.5,64.67045839738157,0.99,3,370.6,15664,19.738487848
7,2023-08-05,19.17,19.18,79.86690459282843,0.99,3,370.6,13293,16.230149865
8,2023-08-05,19.29,19.30,92.86219261963822,0.99,3,345.1,11238,12.679694777
9,2023-08-05,19.41,19.42,274.9399930022944,0.99,3,364.40000000000003,10019,11.867519574
10,2023-08-05,19.53,19.53,336.1507041497738,0.99,3,369.90000000000003,10481,12.716279427
