i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.54,17.55,313.31442301253867,0.99,6,658.5,9583,18.34919051
2,2023-08-05,18.8,18.8,342.9759250584364,0.99,6,649.0,10733,15.645313135
3,2023-08-05,18.22,18.22,216.01434253559205,0.99,6,670.6999999999998,10191,17.926845857
4,2023-08-05,18.36,18.37,410.98893859157835,0.99,6,657.9000000000001,8344,11.211896059
5,2023-08-05,18.48,18.48,319.67597491331355,0.99,6,649.0,10689,14.125784764
6,2023-08-05,18.59,19.0,313.31442301253867,0.99,6,648.9999999999999,10672,13.586436031
7,2023-08-05,19.11,19.12,398.7821561264696,0.99,6,669.5999999999999,8994,13.898637019
8,2023-08-05,19.24,19.25,300.9685846212967,0.99,6,649.0,10835,14.222018314
9,2023-08-05,19.35,19.36,322.90502516496326,0.99,6,649.0,9943,13.00555745
10,2023-08-05,19.48,19.48,693.106567978209,0.99,7,744.0999999999999,7404,9.794492678
