i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.58,17.58,313.3144230125386,0.99,3,589.8000000000002,9892,10.069053342
2,2023-08-05,18.12,18.12,31.681428519600335,0.99,2,498.0,18080,16.947156377
3,2023-08-05,18.26,18.26,477.86168970243045,0.99,2,683.3000000000002,9392,10.94077055
4,2023-08-05,18.39,18.40,115.84162809085903,0.99,3,601.7000000000002,14494,13.196780112
5,2023-08-05,18.52,18.52,90.10409263664239,0.99,2,483.60000000000014,13971,12.048825347
6,2023-08-05,19.3,19.3,68.00329656885677,0.99,3,591.1000000000003,16224,13.926320683
7,2023-08-05,19.15,19.15,112.40101589493234,0.99,2,484.2999999999999,13709,13.120937728
8,2023-08-05,19.28,19.28,406.8790492056622,0.99,3,583.3000000000001,9113,8.383068616
9,2023-08-05,19.39,19.39,16.157076965820618,0.99,2,491.00000000000006,20000,15.874863452
10,2023-08-05,19.51,19.51,182.0878197136816,0.99,2,617.2000000000002,11705,10.601591076
