i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.52,17.52,209.59850054794276,0.99,1,271.1,10526,14.028736692
2,2023-08-05,18.5,18.5,51.32339951394479,0.99,1,271.1,17454,17.920528853
3,2023-08-05,18.19,18.19,8.157480164089426,0.99,1,265.3,20000,21.119659163
4,2023-08-05,18.34,18.34,13.214985341637103,0.99,3,268.4000000000003,20000,17.898184499
5,2023-08-05,18.46,18.46,64.02375381340781,0.99,1,271.1,14947,13.545125013
6,2023-08-05,18.57,18.57,15.835551134200797,0.99,3,268.4000000000003,20000,17.150505647
7,2023-08-05,19.9,19.9,49.30105279273123,0.99,1,271.1,17535,17.775266084
8,2023-08-05,19.22,19.22,118.19368237002266,0.99,1,261.3,12259,12.385098742
9,2023-08-05,19.33,19.34,9.97360431744681,0.99,3,268.4000000000003,20000,16.761294472
10,2023-08-05,19.46,19.46,83.14307342670358,0.99,1,271.1,14288,12.36071591
