i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.51,17.52,49.79904322498118,0.99,2,322.19999999999993,12953,22.3100025
2,2023-08-05,18.5,18.5,46.41596254892718,0.99,2,322.2,13701,16.550445809
3,2023-08-05,18.19,18.19,49.79904322498114,0.99,2,322.2,11990,16.28343339
4,2023-08-05,18.34,18.34,45.03736204526159,0.99,2,322.2,12691,16.085362518
5,2023-08-05,18.46,18.46,54.513522719091306,0.99,2,322.19999999999993,12954,14.078361914
6,2023-08-05,18.57,18.57,50.810165518805384,0.99,2,322.2,11853,12.598307867
7,2023-08-05,19.9,19.9,47.358394601497054,0.99,2,322.2,12452,15.349347748
8,2023-08-05,19.22,19.22,46.41596254892729,0.99,2,322.19999999999993,13328,15.924377951
9,2023-08-05,19.33,19.33,45.95180292343796,0.99,2,322.19999999999993,12663,13.558523927
10,2023-08-05,19.45,19.46,47.836762223734446,0.99,2,322.2,12999,13.920712065
