i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.57,17.57,199.3260884950533,0.99,2,480.40000000000015,9637,9.823941458
2,2023-08-05,18.10,18.10,445.39832206391776,0.99,3,532.4000000000001,9174,9.796773791
3,2023-08-05,18.24,18.24,153.4896882257675,0.99,3,524.3999999999999,11893,14.608354491
4,2023-08-05,18.38,18.38,410.9889385915779,0.99,4,678.0999999999998,9736,9.704354108
5,2023-08-05,18.50,18.51,390.8463912195529,0.99,3,529.5999999999999,10130,9.759741964
6,2023-08-05,19.1,19.1,566.8966704435844,0.99,3,529.5000000000002,7463,7.317728965
7,2023-08-05,19.14,19.14,222.6265744225155,0.99,3,545.1,10539,11.323492238
8,2023-08-05,19.26,19.26,156.60615062316856,0.99,3,525.3000000000002,12435,11.349090031
9,2023-08-05,19.38,19.38,550.0592724347391,0.99,4,678.7000000000004,8937,8.666945653
10,2023-08-05,19.50,19.50,329.4613051371937,0.99,3,516.1,10488,9.540726954
