i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.55,17.56,138.813322730074,0.99,6,641.2,12852,16.717750955
2,2023-08-05,18.9,18.9,797.8243552841441,0.99,6,627.5,7756,11.61903739
3,2023-08-05,18.23,18.23,714.3226654651913,0.99,6,580.0,8767,13.857845291
4,2023-08-05,18.37,18.37,349.93972559783373,0.99,6,610.4,10585,12.553393422
5,2023-08-05,18.49,18.50,220.40030867829006,0.99,6,592.5000000000001,11059,13.177839897
6,2023-08-05,19.0,19.1,473.0830728054062,0.99,6,614.9,8816,10.501989149
7,2023-08-05,19.12,19.12,353.4744703008424,0.99,6,647.6999999999999,9831,13.379105244
8,2023-08-05,19.25,19.25,891.0870852320413,0.99,7,690.6000000000001,7979,9.930959425
9,2023-08-05,19.37,19.37,18.41218220687532,0.99,6,618.5,19539,21.569440676
10,2023-08-05,19.49,19.49,608.2155845795423,0.99,6,556.3,8054,10.170249264
