i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,18.1,18.1,39.920436378922,0.99,3,516.7,14536,15.877472967
2,2023-08-05,18.14,18.15,29.52916169531174,0.99,3,518.5000000000001,15867,18.528988949
3,2023-08-05,18.28,18.29,113.53637969185097,0.99,4,796.7,11660,18.3057765
4,2023-08-05,18.42,18.42,49.301052792731305,0.99,3,532.4000000000001,14271,15.584616371
5,2023-08-05,18.53,18.54,33.99056578033178,0.99,3,516.7,15343,15.140153076
6,2023-08-05,19.5,19.5,83.1430734267036,0.99,4,732.7,13661,15.423437384
7,2023-08-05,19.18,19.18,63.38351627527373,0.99,3,532.4000000000001,12676,13.877564752
8,2023-08-05,19.30,19.30,37.208455422118824,0.99,3,518.5000000000001,15125,13.976756723
9,2023-08-05,19.42,19.42,44.14111854056086,0.99,3,517.7,14701,13.80091642
10,2023-08-05,19.53,19.54,37.58429840618064,0.99,3,523.4000000000001,15455,14.652987996
