i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,18.1,18.1,15.365219429963895,0.99,2,390.3000000000001,20000,20.626671125
2,2023-08-05,18.15,18.15,91.01423498650749,0.99,2,390.3000000000001,13933,16.101390206
3,2023-08-05,18.29,18.29,15.677195622858777,0.99,2,390.3000000000001,20000,30.7570154
4,2023-08-05,18.42,18.42,17.686668763317435,0.99,2,390.3000000000001,20000,18.756641994
5,2023-08-05,18.54,18.54,39.920436378922034,0.99,2,390.3000000000001,16568,15.460889307
6,2023-08-05,19.5,19.5,77.49477765951673,0.99,2,390.3000000000001,14185,14.935685385
7,2023-08-05,19.18,19.18,14.178174707719998,0.99,2,390.3000000000001,19633,19.200037641
8,2023-08-05,19.30,19.30,117.01174554632235,0.99,2,390.3000000000001,12867,12.109777056
9,2023-08-05,19.42,19.42,95.7047184626988,0.99,2,390.3000000000001,13513,12.754094934
10,2023-08-05,19.54,19.54,15.211567235664244,0.99,2,390.3000000000001,20000,18.365556137
