i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.58,17.59,864.6209077135646,0.99,1,562.7,8211,9.414178185
2,2023-08-05,18.12,18.12,209.59850054794285,0.99,4,434.10000000000025,12725,13.428608426
3,2023-08-05,18.26,18.26,781.9476506139887,0.99,1,531.6,8630,9.929012921
4,2023-08-05,18.40,18.40,213.85419911023627,0.99,4,526.3000000000001,13251,14.720361606
5,2023-08-05,18.52,18.52,449.89729501405844,0.99,1,562.7,10405,10.314650128
6,2023-08-05,19.3,19.3,222.62657442251532,0.99,5,543.9999999999998,13852,12.891787969
7,2023-08-05,19.15,19.16,398.7821561264697,0.99,1,562.7,12163,13.826966349
8,2023-08-05,19.28,19.28,517.869885991263,0.99,4,477.7000000000002,9661,9.035353328
9,2023-08-05,19.39,19.40,269.4686871415482,0.99,1,562.7,14456,14.878608521
10,2023-08-05,19.51,19.51,523.1008949406694,0.99,1,562.7,10148,9.81846652
