i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.49,17.50,123.0420292605863,0.99,6,451.2000000000003,13228,16.484096208
2,2023-08-05,18.3,18.3,42.401782346999774,0.99,5,317.7,14229,16.904354348
3,2023-08-05,18.17,18.17,92.86219261963815,0.99,6,447.4,14510,18.546584192
4,2023-08-05,18.32,18.32,195.3594993340015,0.99,3,360.19999999999976,11034,15.318226525
5,2023-08-05,18.44,18.44,11.028087124957354,0.99,4,296.0000000000004,19857,18.73819764
6,2023-08-05,18.55,18.56,47.35839460149711,0.99,5,361.50000000000045,14366,14.432421022
7,2023-08-05,19.7,19.7,156.60615062316862,0.99,5,382.7999999999996,12974,14.412442826
8,2023-08-05,19.20,19.20,201.3394833283366,0.99,5,361.50000000000045,10747,12.33967464
9,2023-08-05,19.32,19.32,23.91058514990555,0.99,6,458.50000000000057,20000,20.386644102
10,2023-08-05,19.44,19.44,94.74767127807185,0.99,4,291.99999999999983,11854,11.34701081
