i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-05,17.57,17.58,253.69941982891652,0.99,4,576.2,11031,11.629224015
2,2023-08-05,18.11,18.11,371.69102908911754,0.99,4,555.1999999999998,8790,9.775726394
3,2023-08-05,18.25,18.25,364.29437761024406,0.99,4,589.4000000000001,9372,12.484477415
4,2023-08-05,18.39,18.39,639.5604082750374,0.99,3,442.6000000000001,7335,7.394635484
5,2023-08-05,18.51,18.51,550.0592724347392,0.99,3,444.70000000000016,8214,7.958626625
6,2023-08-05,19.2,19.2,445.3983220639172,0.99,3,444.70000000000016,9079,8.306604197
7,2023-08-05,19.14,19.14,246.1642933605778,0.99,3,444.70000000000016,11857,12.108454291
8,2023-08-05,19.27,19.27,199.32608849505326,0.99,3,452.9000000000001,10424,9.438538095
9,2023-08-05,19.38,19.38,555.6154267017569,0.99,4,546.8,8828,8.513815333
10,2023-08-05,19.50,19.50,566.8966704435842,0.99,4,546.8,7775,7.705797966
