i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-07,11.1,11.2,224.8753276995105,0.99,14,775.1400000000001,11293,48.42958292
2,2023-10-07,11.45,11.46,41.14240700951145,0.99,14,751.3800000000003,18835,80.68447605
3,2023-10-07,12.29,12.3,79.06823554690011,0.99,14,817.8999999999999,15204,65.834443691
4,2023-10-07,13.13,13.13,336.15070414977407,0.99,12,709.0,8768,37.300843894
5,2023-10-07,13.55,13.56,332.7891971082762,0.99,13,746.3599999999999,9217,39.057515169
6,2023-10-07,14.41,14.41,253.69941982891652,0.99,13,729.08,10444,43.749883013
7,2023-10-07,15.24,15.25,38.73475949803166,0.99,12,690.9399999999999,18061,71.595392146
8,2023-10-07,16.6,16.7,143.06241965628539,0.99,15,916.6800000000001,13809,59.197445012
9,2023-10-07,16.49,16.49,487.5642176333336,0.99,14,793.0800000000003,8738,37.448653105
10,2023-10-07,17.32,17.33,238.8529676834753,0.99,13,724.1199999999999,10235,43.588846201
11,2023-10-28,4.1,4.45,349.9397255978337,0.99,14,806.0399999999998,9663,2661.437895455
12,2023-10-28,5.33,6.21,313.31442301253867,0.99,14,749.68,9688,2874.120700055
13,2023-10-28,7.3,7.45,300.968584621297,0.99,13,762.4000000000002,9697,2500.891581531
14,2023-10-28,8.33,9.32,95.70471846269884,0.99,13,708.3999999999999,14160,3566.55928091
15,2023-10-28,10.1,10.45,266.7740002701331,0.99,13,766.0000000000002,10022,2599.965913027
16,2023-10-28,11.28,12.3,120.59349287830064,0.99,13,688.0799999999999,13156,3750.570108689
17,2023-10-28,13.1,13.39,329.4613051371934,0.99,13,756.0800000000002,9497,2301.130638698
18,2023-10-28,14.26,15.2,218.19630559150744,0.99,13,729.7999999999998,10727,3256.508842446
19,2023-10-28,15.54,16.45,246.16429336057774,0.99,13,734.9199999999997,10697,3062.419731982
20,2023-10-28,17.25,18.17,229.4412077334053,0.99,15,916.04,11615,3131.48106727
