i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-07,11.23,11.24,216.0143425355924,0.99,15,813.5599999999996,11894,51.993372815
2,2023-10-07,12.6,12.8,119.3875579495175,0.99,16,878.2200000000005,15365,69.756073481
3,2023-10-07,12.51,12.52,105.82332523758504,0.99,13,614.4,14195,57.969298557
4,2023-10-07,13.34,13.35,94.74767127807182,0.99,13,783.9199999999996,14257,59.617169367
5,2023-10-07,14.19,14.2,163.03019062422328,0.99,14,723.4199999999997,12317,51.121671478
6,2023-10-07,15.3,15.4,87.42791098124133,0.99,15,824.9600000000002,16035,69.829357172
7,2023-10-07,15.45,15.46,23.434764505422468,0.99,14,716.4799999999999,20000,78.670846709
8,2023-10-07,16.28,16.29,120.59349287830064,0.99,15,843.8000000000001,13687,59.270708811
9,2023-10-07,17.11,17.13,52.36547241500334,0.99,9,812.3599999999999,18630,80.150922758
10,2023-10-07,17.55,17.56,183.92709061988054,0.99,16,941.6799999999995,13206,59.706787988
11,2023-10-28,4.1,5.11,102.6802666547036,0.99,15,799.4400000000002,15329,4185.182033959
12,2023-10-28,5.33,6.46,110.16423567862314,0.99,17,893.9200000000002,15882,4407.837409127
13,2023-10-28,7.3,8.22,42.83008317878767,0.99,9,899.1199999999999,19894,4756.549320238
14,2023-10-28,8.33,9.17,402.81025871360515,0.99,9,760.48,9741,2632.257549504
15,2023-10-28,10.1,11.0,144.50749460230844,0.99,15,888.7599999999998,12850,3497.215205708
16,2023-10-28,11.28,12.43,95.70471846269875,0.99,15,744.52,16223,4511.185107397
17,2023-10-28,13.1,13.53,261.4651976647574,0.99,9,788.72,11183,3124.155939869
18,2023-10-28,14.26,15.39,74.44117421556905,0.99,9,905.8,17015,4363.625721801
19,2023-10-28,15.54,17.4,60.88595283379793,0.99,14,696.0600000000001,17208,4198.644290695
20,2023-10-28,17.25,18.19,67.3232636031682,0.99,13,633.96,13872,3251.492369023
