i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-07,10.48,10.49,60.88595283379797,0.99,5,602.2799999999997,14526,45.173288051
2,2023-10-07,11.31,11.32,72.95979484867917,0.99,5,602.2799999999997,15126,48.942670141
3,2023-10-07,12.16,12.17,37.58429840618063,0.99,5,602.2799999999997,18019,55.937081902
4,2023-10-07,13.0,13.1,98.63425445424431,0.99,5,602.2799999999997,14293,46.336015761
5,2023-10-07,13.43,13.44,45.951802923438024,0.99,5,564.3600000000001,15013,47.383590854
6,2023-10-07,14.29,14.30,134.6904282316681,0.99,5,586.1200000000002,12653,39.622513401
7,2023-10-07,15.12,15.12,79.06823554690015,0.99,5,602.2799999999997,13417,41.975619378
8,2023-10-07,15.54,15.54,111.27700573598315,0.99,5,602.2799999999997,13070,40.897243177
9,2023-10-07,16.37,16.37,42.83008317878764,0.99,5,602.2799999999997,15348,46.987048558
10,2023-10-07,17.21,17.22,41.97776452352977,0.99,5,551.2399999999997,16556,50.466004245
11,2023-10-28,4.46,5.22,73.69676247341334,0.99,5,598.3599999999997,13414,2151.31660215
12,2023-10-28,6.47,7.1,73.6967624734133,0.99,5,551.0399999999995,14456,867.301866775
13,2023-10-28,7.55,8.28,17.686668763317446,0.99,7,546.080000000001,19168,1945.08025844
14,2023-10-28,9.27,9.57,25.91246017917187,0.99,6,490.0199999999995,17009,1759.603251169
15,2023-10-28,10.44,11.15,166.34036386513992,0.99,5,602.2799999999997,12255,1858.425722325
16,2023-10-28,12.20,12.54,80.67364100285705,0.99,5,602.2799999999997,15249,2074.803648675
17,2023-10-28,13.51,14.20,78.27755319143107,0.99,5,602.2799999999997,14517,1759.085413102
18,2023-10-28,15.34,15.53,39.52123201513281,0.99,5,578.7199999999998,17380,1108.67993157
19,2023-10-28,16.46,17.18,62.12218430139571,0.99,5,602.2799999999997,15627,1949.336356623
20,2023-10-28,18.12,18.42,63.38351627527374,0.99,5,602.2799999999997,14909,1816.594676066
