i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-07,10.56,10.57,171.43206770813921,0.99,2,279.36000000000024,12099,33.897743079
2,2023-10-07,11.39,11.40,109.06259332183703,0.99,2,279.36000000000024,13827,39.242651621
3,2023-10-07,12.24,12.24,180.2669415165447,0.99,2,279.36000000000024,13130,36.799166583
4,2023-10-07,13.7,13.8,307.07946599458916,0.99,2,279.36000000000024,10887,29.677535758
5,2023-10-07,13.51,13.51,121.81160896798045,0.99,2,279.36000000000024,15041,42.68875109
6,2023-10-07,14.36,14.37,140.2154775051253,0.99,2,279.36000000000024,12571,34.823995304
7,2023-10-07,15.19,15.20,129.3830879445317,0.99,2,279.36000000000024,13809,37.46022659
8,2023-10-07,16.1,16.2,269.4686871415483,0.99,2,279.36000000000024,10333,28.121810822
9,2023-10-07,16.43,16.44,140.2154775051252,0.99,2,279.36000000000024,15903,47.384622567
10,2023-10-07,17.28,17.29,101.65346398815649,0.99,2,279.36000000000024,14537,41.401636212
11,2023-10-28,4.57,5.27,53.96838749190024,0.99,2,279.36000000000024,18238,1826.078167329
12,2023-10-28,6.8,6.40,203.37321548316828,0.99,2,279.36000000000024,11873,1873.604512777
13,2023-10-28,7.41,8.12,199.3260884950532,0.99,2,279.36000000000024,12673,1824.055955733
14,2023-10-28,9.12,9.45,82.3116426924364,0.99,2,279.36000000000024,15282,1984.757384072
15,2023-10-28,10.45,11.13,336.15070414977384,0.99,2,279.36000000000024,10857,1692.99231229
16,2023-10-28,12.17,12.53,56.74968681068247,0.99,2,279.36000000000024,16278,2139.591299485
17,2023-10-28,13.37,14.17,75.19310526825157,0.99,2,279.36000000000024,14253,2368.958904821
18,2023-10-28,15.5,15.38,183.9270906198801,0.99,2,279.36000000000024,12273,1993.780861931
19,2023-10-28,16.43,17.11,195.35949933400155,0.99,2,266.1600000000001,12982,1682.186850188
20,2023-10-28,17.56,18.33,169.71774703105748,0.99,2,279.36000000000024,13588,2207.234344308
