i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-27,5.40,6.13,137.42518950277335,0.99,12,919.6,11190,1993.239776286
2,2023-10-27,7.36,8.7,57.32291597038641,0.99,12,914.0999999999999,13931,1885.396307588
3,2023-10-27,9.26,9.52,92.86219261963817,0.99,11,857.3000000000001,12720,1582.703200529
4,2023-10-27,11.6,11.35,64.67045839738162,0.99,10,884.6000000000003,13218,1785.897123707
5,2023-10-28,6.3,6.34,101.65346398815667,0.99,11,905.7,11085,1869.833600462
6,2023-10-28,8.1,8.25,86.55363187142888,0.99,11,956.9999999999999,12728,1406.93536465
7,2023-10-28,9.56,10.14,60.27709330546002,0.99,11,897.5999999999999,13913,1076.918449927
8,2023-10-28,11.21,11.54,47.35839460149707,0.99,11,896.4000000000001,15211,1990.207099922
9,2023-10-28,13.21,13.40,38.73475949803166,0.99,10,827.3,16346,1150.17683478
10,2023-10-28,14.49,15.17,79.06823554690015,0.99,11,857.3,13082,1663.213845093
