i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-27,5.46,6.22,105.82332523758512,0.99,4,636.4,12929,2152.26547915
2,2023-10-27,7.29,8.1,176.67962938036564,0.99,7,754.8000000000002,10819,1920.458758202
3,2023-10-27,9.7,9.45,251.16242563062758,0.99,4,611.4000000000001,9128,2292.996935688
4,2023-10-27,11.6,11.35,218.19630559150733,0.99,4,610.4,10431,1759.599806535
5,2023-10-28,6.6,6.38,125.54028084949121,0.99,4,616.1999999999999,13243,1938.299388287
6,2023-10-28,7.45,8.20,209.59850054794273,0.99,3,589.0999999999999,10111,2115.234297014
7,2023-10-28,9.36,10.6,213.8541991102365,0.99,4,630.6999999999999,9708,1828.568044827
8,2023-10-28,11.12,11.53,87.42791098124128,0.99,4,639.5999999999998,14008,2456.187918081
9,2023-10-28,13.4,13.40,38.34741190305134,0.99,3,589.0999999999999,17902,2164.405564165
10,2023-10-28,14.41,15.17,81.48852626551215,0.99,5,662.0000000000001,15319,2172.38375231
