i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-27,5.23,6.5,111.27700573598307,0.99,9,982.1000000000001,13412,2538.251125823
2,2023-10-27,7.9,7.45,218.19630559150747,0.99,8,977.8,9817,2160.786967984
3,2023-10-27,8.57,9.32,145.96716626495797,0.99,9,976.8999999999999,11765,2153.812845247
4,2023-10-27,10.46,11.25,111.27700573598301,0.99,9,940.4000000000002,13866,2365.682398269
5,2023-10-28,6.10,6.36,178.4642721013794,0.99,10,998.0000000000002,11660,1480.600521625
6,2023-10-28,7.36,8.8,207.50251554246327,0.99,9,954.1999999999998,11465,1913.574004288
7,2023-10-28,9.21,10.0,96.67143279060485,0.99,8,977.3999999999999,13292,2292.126204447
8,2023-10-28,11.3,11.38,134.69042823166814,0.99,8,946.5000000000003,12368,2076.893013505
9,2023-10-28,12.45,13.23,117.0117455463222,0.99,10,989.6,13327,2277.762197589
10,2023-10-28,14.26,15.10,46.88481065548206,0.99,8,938.7000000000002,17499,2595.425803966
