i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-27,4.41,5.56,29.23387007835864,0.99,14,1413.3,13477,4530.305241359
2,2023-10-27,6.27,7.51,23.671479298406553,0.99,14,1412.7,15420,5001.507572705
3,2023-10-27,8.14,9.14,55.62036804314998,0.99,14,1410.1999999999998,10848,3632.333433968
4,2023-10-27,9.58,11.6,41.14240700951155,0.99,13,1365.3999999999996,12615,4129.430056732
5,2023-10-28,5.4,6.25,28.652116063799273,0.99,14,1376.6,15105,4860.685460141
6,2023-10-28,6.48,8.7,17.50980207568428,0.99,13,1369.1,15382,4781.045067242
7,2023-10-28,8.33,9.57,16.98974344423436,0.99,13,1368.9000000000005,16263,5045.419094265
8,2023-10-28,10.16,11.46,10.3827251140121,0.99,13,1370.8999999999996,18285,5386.413754708
9,2023-10-28,11.58,13.10,35.742293816750234,0.99,14,1406.6999999999994,13816,4287.064128305
10,2023-10-28,13.41,15.10,8.929749478250022,0.99,14,1398.8,19324,5324.232495172
