i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-27,4.41,5.33,119.38755794951764,0.99,10,837.1999999999997,11376,3150.861642799
2,2023-10-27,6.27,7.28,102.68026665470367,0.99,10,829.9,12539,3674.234398619
3,2023-10-27,8.14,9.12,103.71744106535728,0.99,11,885.8,12463,3510.239852898
4,2023-10-27,9.58,10.58,87.42791098124144,0.99,11,906.8,12933,3633.812182714
5,2023-10-28,5.4,6.7,82.31164269243644,0.99,10,826.3,13105,3739.845583274
6,2023-10-28,6.48,7.35,166.34036386513998,0.99,11,888.8000000000001,9793,2870.597981334
7,2023-10-28,8.33,9.31,119.3875579495176,0.99,11,890.5999999999999,12133,3466.086605667
8,2023-10-28,10.16,11.16,93.80019456529111,0.99,11,890.0,13247,3622.309280093
9,2023-10-28,11.58,12.55,99.6305600547923,0.99,12,918.6999999999999,12663,3414.219744094
10,2023-10-28,13.41,14.39,109.06259332183716,0.99,11,934.1999999999997,11988,3496.043786175
