i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-27,5.40,6.14,102.68026665470363,0.99,8,933.6000000000001,14447,2052.838657547
2,2023-10-27,7.19,7.51,227.14679565607082,0.99,7,941.6000000000001,10981,1946.948700448
3,2023-10-27,9.15,9.42,220.40030867829037,0.99,7,942.1000000000001,10395,1612.818783798
4,2023-10-27,10.53,11.25,209.59850054794273,0.99,9,960.9000000000001,11270,1883.439183474
5,2023-10-28,6.2,6.30,183.92709061988035,0.99,10,1000.2000000000002,11417,1665.290154123
6,2023-10-28,7.36,8.8,171.43206770813921,0.99,8,942.9000000000001,11454,1904.623801178
7,2023-10-28,9.15,9.53,140.21547750512536,0.99,7,935.3000000000003,12403,2281.855336007
8,2023-10-28,11.25,11.51,143.06241965628527,0.99,8,937.4,13320,1556.778226528
9,2023-10-28,12.46,13.17,234.0997936265742,0.99,8,1002.7,10204,1862.711173334
10,2023-10-28,14.40,15.10,120.59349287830055,0.99,7,954.3000000000001,13772,1797.329819604
