i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-27,4.41,5.55,87.42791098124142,0.99,20,1510.5999999999992,11678,4481.034392707
2,2023-10-27,6.27,7.52,46.884810655482106,0.99,19,1501.9999999999993,13654,5083.06411488
3,2023-10-27,8.14,9.33,62.12218430139576,0.99,19,1502.1999999999996,12976,4722.047244769
4,2023-10-27,9.58,11.10,107.97196738861864,0.99,20,1513.0999999999997,11111,4358.595483519
5,2023-10-28,5.4,6.18,72.2301969001923,0.99,19,1502.8000000000002,11267,4408.668753905
6,2023-10-28,6.48,8.21,21.842731931864964,0.99,20,1518.6,18537,5626.25837693
7,2023-10-28,8.33,9.53,57.90193532362257,0.99,19,1514.899999999999,13232,4788.709341295
8,2023-10-28,10.16,11.45,31.05096809206026,0.99,19,1494.4999999999993,15849,5364.95118646
9,2023-10-28,11.58,13.10,74.44117421556902,0.99,20,1514.1999999999996,11667,4286.492503067
10,2023-10-28,13.41,14.48,111.27700573598298,0.99,21,1550.6999999999994,10701,4013.454338984
