i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-27,4.41,5.31,114.68321180995042,0.99,4,614.7,11810,3042.663743068
2,2023-10-27,6.27,7.20,95.7047184626988,0.99,5,659.6000000000001,13837,3177.357049019
3,2023-10-27,8.14,9.6,110.16423567862317,0.99,6,705.0,13225,3126.736479478
4,2023-10-27,9.58,10.43,169.71774703105808,0.99,4,618.4000000000001,10161,2733.171625161
5,2023-10-28,5.4,5.59,82.31164269243644,0.99,5,651.3000000000001,14382,3281.001472968
6,2023-10-28,6.48,7.36,114.68321180995032,0.99,5,658.7,12017,2911.727388728
7,2023-10-28,8.33,9.26,109.06259332183691,0.99,6,721.6,13238,3175.141307405
8,2023-10-28,10.16,11.8,94.74767127807188,0.99,5,672.8000000000001,13016,3101.526026893
9,2023-10-28,11.58,12.39,174.9128330865619,0.99,6,685.8000000000002,10357,2442.50874369
10,2023-10-28,13.41,14.19,182.08781971368174,0.99,5,661.7,9977,2278.629598469
